id	log	W
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae	2.2482889207592827	13
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae	0.01006680480737926	12
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae	8.70387164064844	17
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	58.33894164312022	213
Bacteria;Proteobacteria;Gammaproteobacteria;__;__	1.6053509986630572	11
Bacteria;Proteobacteria;Gammaproteobacteria;uncultured;uncultured	7.0344057469990995	15
Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales;Mariprofundaceae	1.0000000000000002	17
Bacteria;SAR324_clade(Marine_group_B);SAR324_clade(Marine_group_B);SAR324_clade(Marine_group_B);SAR324_clade(Marine_group_B)	0.9999999999999996	17
Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae	0.9999999999999996	17
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae	8.44736146414726	15
Bacteria;Sva0485;Sva0485;Sva0485;Sva0485	2.2250889738679054	15
Bacteria;WPS-2;WPS-2;WPS-2;WPS-2	0.9999999999999996	17
Bacteria;__;__;__;__	1.0000000000000002	13
