Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	poultry	poultry	poultry	poultry	poultry	wildbird	wildbird	wildbird	wildbird	wildbird
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;OLB8	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	14.0	44.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus_Amoebophilus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Algoriphagus	1.0	1.0	7.5	32.0	61.0	1.0	1.0	1.0	1.0	5.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fulvivirga	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.75	13.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;__	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;uncultured	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	8.25	27.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Rhodocytophaga	1.0	1.0	1.0	33.25	149.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Sporocytophaga	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter	1.0	1.0	1.0	1.0	21.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter	1.0	1.0	1.0	7.75	70.0	1.0	1.0	1.0	1.0	1.0
